Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Kumar,4,25,10,13,12,0,1,0
TA Boult,4,29,13,9,20,0,3,1
P Kumar,4,28,11,16,12,0,3,0
KV Sharma,3,19,7,11,8,0,0,1
RS Bopara,4,18,12,10,8,0,0,2
A Ashish Reddy,1,5,2,5,0,0,0,0
