Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
CH Morris,4,18,13,10,8,0,1,3
SR Watson,2,18,6,4,8,6,1,0
Ankit Sharma,4,26,11,14,12,0,5,1
PV Tambe,3,24,8,8,4,12,0,0
JP Faulkner,4,40,7,14,20,6,0,0
R Bhatia,3,23,5,13,4,6,1,0
