Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Mohammed Shami,2,18,7,2,16,0,1,0
K Rabada,2,17,6,5,12,0,1,0
CH Morris,2,13,6,7,0,6,0,0
A Mishra,1,9,2,3,0,6,0,0
S Nadeem,1,9,1,3,0,6,0,0
