Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AC Thomas,4,26,12,12,8,6,1,2
SB Wagh,3,13,14,5,8,0,3,3
WD Parnell,4,20,16,4,16,0,4,1
M Kartik,1,9,3,1,8,0,1,0
JD Ryder,3,8,12,8,0,0,1,1
M Manhas,3,14,8,10,4,0,0,0
R Sharma,2,12,5,8,4,0,0,0
