Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DL Chahar,4,16,13,12,4,0,1,0
Harbhajan Singh,4,20,13,14,0,6,2,3
SK Raina,1,6,1,6,0,0,0,0
Imran Tahir,4,9,18,5,4,0,0,3
RA Jadeja,4,15,15,11,4,0,1,2
DJ Bravo,1,0,1,0,0,0,0,1
