Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
L Balaji,4,27,12,9,12,6,3,1
SMSM Senanayake,4,18,16,6,12,0,0,1
SP Narine,4,20,9,14,0,6,1,1
YK Pathan,2,9,3,3,0,6,0,1
R Bhatia,2,12,2,12,0,0,0,0
JH Kallis,4,32,8,14,12,6,2,1
