Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SB Jakati,4,41,4,15,8,18,0,0
R Rampaul,2,21,5,3,12,6,0,1
MA Starc,3,32,6,10,16,6,1,0
YS Chahal,4,24,8,16,8,0,0,0
S Rana,1,7,2,3,4,0,0,0
Yuvraj Singh,4,30,7,14,4,12,4,1
