Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MG Johnson,3,13,13,5,8,0,2,1
MM Patel,4,40,11,6,16,18,1,0
JJ Bumrah,4,32,12,6,20,6,4,3
JDP Oram,4,20,16,8,12,0,8,0
Harbhajan Singh,4,20,16,6,8,6,1,1
KA Pollard,1,15,2,1,8,6,0,0
