Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sohail Tanvir,4,38,13,4,28,6,3,0
SR Watson,3,21,9,7,8,6,2,1
MM Patel,4,28,9,12,16,0,0,1
SK Warne,4,20,9,16,4,0,0,2
YK Pathan,2,19,2,9,4,6,0,1
SK Trivedi,3,8,11,8,0,0,1,1
