Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MA Starc,4,11,18,11,0,0,4,0
JA Morkel,2,22,5,6,16,0,2,0
VR Aaron,4,27,11,11,16,0,6,2
AB Dinda,3,19,8,7,12,0,0,1
YS Chahal,4,23,8,19,4,0,0,2
Yuvraj Singh,2,13,3,9,4,0,0,0
