Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DL Chahar,4,29,14,9,20,0,2,1
L Ngidi,4,20,10,12,8,0,0,1
SN Thakur,4,47,12,11,12,24,3,1
DJ Bravo,4,21,13,17,4,0,4,2
RA Jadeja,4,13,14,9,4,0,0,1
