Name,Balls,Runs,Dot,Other,4,6,out,out_type,bowler
M Vijay,57,113,16,29,60,24,True,run out,
MEK Hussey,22,20,10,12,8,0,True,caught,VR Aaron
SK Raina,17,27,5,9,12,6,True,caught and bowled,P Negi
MS Dhoni,10,23,1,7,4,12,True,caught,VR Aaron
JA Morkel,1,0,1,0,0,0,True,caught,UT Yadav
DJ Bravo,12,33,0,9,12,12,False,,
