Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
RR Powar,4,27,12,9,12,6,1,2
IK Pathan,4,44,7,8,24,12,1,0
VRV Singh,3,37,7,9,16,12,4,0
PP Chawla,4,28,11,10,12,6,0,1
J Theron,4,42,5,16,20,6,4,1
Yuvraj Singh,1,7,2,3,4,0,0,0
