Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
M Morkel,3,30,8,6,12,12,0,0
AD Russell,2,16,3,8,8,0,0,0
Shakib Al Hasan,3,14,7,10,4,0,0,1
SP Narine,4,32,8,16,4,12,1,1
PP Chawla,3,26,4,16,4,6,0,0
R Sathish,3,20,4,14,0,6,0,1
UT Yadav,2,16,3,10,0,6,5,1
