Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,3,4,18,4,0,0,3,2
DW Steyn,2,3,12,3,0,0,3,0
R Vinay Kumar,3,24,9,8,4,12,1,0
JD Ryder,4,13,15,13,0,0,1,2
A Kumble,3,5,14,5,0,0,1,5
