Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
K Gowtham,4,23,12,11,12,0,0,2
DS Kulkarni,2,20,5,4,16,0,0,0
JD Unadkat,3,34,4,10,12,12,0,0
B Laughlin,4,36,6,16,8,12,1,0
S Gopal,3,23,7,11,0,12,1,0
BA Stokes,3,24,5,12,12,0,1,0
