Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Harbhajan Singh,4,18,12,12,0,6,0,0
MM Patel,4,20,13,10,4,6,1,4
SL Malinga,4,27,11,11,4,12,0,3
PP Ojha,4,37,7,15,4,18,2,0
KA Pollard,4,31,9,13,12,6,2,2
