Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sohail Tanvir,4,9,17,5,4,0,4,0
MM Patel,3,20,10,14,0,6,2,0
SK Trivedi,3,23,9,7,4,12,1,0
SR Watson,4,25,11,13,12,0,1,2
SK Warne,2,15,7,7,8,0,4,1
