Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SM Pollock,3,19,7,11,8,0,0,1
A Nehra,3,13,12,5,8,0,0,3
DS Kulkarni,3,21,10,5,4,12,0,2
DJ Bravo,2,8,12,8,0,0,6,2
ST Jayasuriya,2,17,2,9,8,0,0,0
RR Raje,3,18,7,10,8,0,1,2
