Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Harbhajan Singh,4,34,6,14,8,12,0,1
R Vinay Kumar,4,33,10,9,12,12,0,1
MJ McClenaghan,4,26,15,4,16,6,1,0
JJ Bumrah,4,13,13,13,0,0,1,3
KH Pandya,3,14,7,6,8,0,1,2
N Rana,1,3,3,3,0,0,0,0
