Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,4,26,10,12,8,6,0,1
JH Kallis,4,25,13,9,16,0,2,1
R Vinay Kumar,4,38,9,10,16,12,0,2
A Kumble,4,30,6,20,4,6,1,0
RE van der Merwe,4,21,8,21,0,0,3,1
