Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Arshdeep Singh,4,41,11,11,12,18,3,2
Mujeeb Ur Rahman,3,19,9,13,0,6,5,0
M Ashwin,4,23,7,19,4,0,1,1
R Ashwin,4,23,7,23,0,0,1,2
Mohammed Shami,4,46,5,16,24,6,0,2
Mandeep Singh,1,8,0,8,0,0,0,0
