Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sandeep Sharma,2,21,2,9,12,0,4,0
KJ Abbott,3,30,6,10,20,0,2,0
MM Sharma,4,28,8,8,20,0,1,0
AR Patel,3,19,6,11,8,0,0,2
P Sahu,4,18,10,14,4,0,0,2
GJ Maxwell,2,17,3,9,8,0,1,0
