Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
M Morkel,4,27,11,11,16,0,0,2
UT Yadav,3,17,5,17,0,0,0,1
Shakib Al Hasan,4,27,10,15,12,0,2,0
SP Narine,4,21,11,17,4,0,2,2
PP Chawla,3,17,9,9,8,0,1,1
YK Pathan,1,4,4,4,0,0,2,1
AD Russell,1,18,0,6,0,12,0,0
