Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
PP Ojha,4,25,14,7,0,18,0,1
Z Khan,4,31,11,11,8,12,3,0
SL Malinga,4,20,14,10,4,6,3,0
CJ Anderson,2,23,2,7,16,0,0,0
Harbhajan Singh,4,26,11,16,4,6,1,2
KA Pollard,1,10,0,6,4,0,0,0
