Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
S Sreesanth,3,28,11,14,8,6,5,0
IK Pathan,2,13,8,1,12,0,0,0
VRV Singh,2,32,1,8,12,12,1,0
RR Powar,2,20,7,4,4,12,3,2
PP Chawla,1,13,1,3,4,6,0,0
JR Hopes,1,2,4,2,0,0,1,2
