Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AA Chavan,4,29,10,9,20,0,2,1
Pankaj Singh,2,24,5,2,16,6,0,0
SR Watson,4,29,10,9,20,0,0,1
A Singh,1,12,2,4,8,0,4,0
GB Hogg,4,31,8,21,4,6,3,2
AL Menaria,1,10,0,0,4,6,0,0
