Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,2,14,7,2,12,0,0,0
BA Bhatt,4,22,11,14,8,0,0,2
DJ Hussey,2,19,2,7,12,0,0,0
RJ Harris,2,8,8,4,4,0,6,0
PP Chawla,4,25,9,11,8,6,4,0
Bipul Sharma,2,7,7,7,0,0,2,0
PC Valthaty,2,13,5,5,8,0,0,0
