Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MF Maharoof,4,28,9,12,16,0,1,1
A Mishra,4,31,13,9,4,18,1,3
DL Vettori,4,40,7,14,8,18,0,1
R Bhatia,4,24,5,20,4,0,0,1
PJ Sangwan,4,22,7,18,4,0,0,3
