Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,2,12,6,4,8,0,0,0
SB Jakati,4,40,5,14,20,6,1,0
PV Tambe,4,33,7,15,12,6,0,2
DJ Bravo,4,43,6,17,8,18,0,1
RA Jadeja,4,18,14,12,0,6,1,2
JP Faulkner,2,15,3,11,4,0,0,0
