Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
A Kumble,4,45,5,13,20,12,0,0
DW Steyn,4,11,21,5,0,6,4,1
P Kumar,2,15,8,5,4,6,6,0
R Vinay Kumar,3,25,9,5,8,12,0,0
B Akhil,3,17,8,9,8,0,3,0
