Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DW Steyn,4,17,14,9,8,0,2,2
I Sharma,4,20,14,10,4,6,3,0
KV Sharma,4,33,8,13,8,12,1,2
DJG Sammy,1,4,3,4,0,0,0,0
A Mishra,4,8,18,8,0,0,0,2
NLTC Perera,3,25,6,11,8,6,0,2
