Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
NM Coulter-Nile,3,18,15,2,16,0,4,3
UT Yadav,3,15,12,3,12,0,2,1
CR Woakes,2,5,11,1,4,0,1,3
C de Grandhomme,2,4,7,4,0,0,0,3
