Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sandeep Sharma,4,36,8,16,8,12,2,1
MM Sharma,4,21,12,13,8,0,0,0
KC Cariappa,4,36,8,18,12,6,2,1
MP Stoinis,4,38,9,12,20,6,4,3
AR Patel,4,32,5,22,4,6,1,0
