Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
UT Yadav,4,28,10,12,16,0,1,0
M Morkel,4,25,14,11,8,6,1,1
JH Kallis,4,31,8,15,16,0,3,1
SP Narine,4,24,11,14,4,6,0,3
PP Chawla,4,19,10,15,4,0,0,3
