Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sandeep Sharma,4,20,17,8,12,0,1,3
MG Johnson,4,21,12,7,8,6,1,2
L Balaji,3,20,9,8,12,0,2,1
R Dhawan,4,22,11,18,4,0,4,1
AR Patel,4,16,13,12,4,0,2,2
