Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AD Russell,3,22,10,14,8,0,2,3
UT Yadav,3,21,9,7,8,6,0,0
JW Hastings,3,6,13,2,4,0,0,2
C Munro,1,7,4,1,0,6,0,0
GB Hogg,4,14,17,6,8,0,5,3
PP Chawla,4,16,17,6,4,6,5,2
