Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
R Rampaul,4,28,14,8,8,12,2,2
RP Singh,4,34,6,18,16,0,1,1
R Vinay Kumar,4,39,7,13,20,6,0,1
MC Henriques,2,5,9,5,0,0,2,1
M Kartik,3,32,1,16,4,12,0,0
JD Unadkat,3,30,4,14,16,0,0,0
