Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
A Choudhary,4,17,13,13,4,0,0,2
S Aravind,2,13,6,5,8,0,0,1
SR Watson,4,42,6,16,20,6,1,1
S Badree,3,14,8,10,4,0,0,0
P Negi,3,21,7,11,4,6,1,1
YS Chahal,4,19,16,9,4,6,10,2
