Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SL Malinga,4,13,17,9,4,0,0,2
MM Patel,4,28,11,8,8,12,0,4
JEC Franklin,2,21,5,7,8,6,1,0
PP Ojha,2,19,4,7,0,12,1,0
Harbhajan Singh,4,43,5,15,16,12,0,0
KA Pollard,4,42,10,12,12,18,2,4
