Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
IK Pathan,4,24,12,12,12,0,2,0
S Nadeem,4,41,9,13,16,12,4,0
M Morkel,4,48,6,14,28,6,2,3
UT Yadav,4,29,14,7,4,18,2,0
KP Pietersen,2,18,5,8,4,6,3,0
V Sehwag,1,9,3,1,8,0,0,0
Y Nagar,1,8,2,4,4,0,2,0
