Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
S Aravind,3,13,10,7,0,6,1,0
Iqbal Abdulla,4,37,11,7,24,6,1,2
SR Watson,4,27,15,7,8,12,2,4
CJ Jordan,4,24,11,14,4,6,7,2
YS Chahal,4,42,6,12,12,18,0,1
STR Binny,1,4,2,4,0,0,0,0
