Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
TA Boult,4,39,10,7,32,0,2,1
PP Chawla,4,32,8,16,4,12,1,1
SP Narine,4,33,7,13,20,0,0,0
CR Woakes,3,35,5,9,20,6,1,0
Kuldeep Yadav,4,25,8,15,4,6,0,2
YK Pathan,1,15,1,3,0,12,0,0
