Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Iqbal Abdulla,4,26,7,14,12,0,0,1
YK Pathan,3,17,8,9,8,0,2,1
L Balaji,4,25,8,17,8,0,1,0
JH Kallis,3,34,5,8,20,6,0,2
S Ladda,3,29,7,7,4,18,0,0
R Bhatia,3,19,2,15,4,0,0,0
