Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
R Ashwin,4,16,10,16,0,0,1,1
DE Bollinger,4,35,9,17,12,6,4,1
SB Jakati,4,23,9,15,8,0,0,1
DJ Bravo,4,34,11,10,12,12,2,1
SK Raina,4,24,10,16,8,0,2,0
