Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Z Khan,4,31,12,7,24,0,0,2
R Vinay Kumar,4,18,13,10,8,0,3,2
HV Patel,4,46,6,16,12,18,0,1
M Muralitharan,4,29,9,15,8,6,3,2
DL Vettori,3,22,6,12,4,6,0,1
V Kohli,1,13,1,3,4,6,0,0
