Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Lee,4,21,17,5,4,12,0,0
JH Kallis,2,7,8,3,4,0,0,2
L Balaji,4,17,15,9,8,0,2,4
R Bhatia,4,30,6,16,8,6,0,0
RN ten Doeschate,3,20,5,16,4,0,4,1
Shakib Al Hasan,3,18,7,14,4,0,4,2
