Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Stanlake,4,28,13,12,16,0,1,2
YS Chahal,4,19,11,13,0,6,1,1
Iqbal Abdulla,3,33,6,13,8,12,3,2
TS Mills,4,33,7,15,12,6,0,1
SR Watson,4,21,12,11,4,6,0,1
P Negi,1,3,3,3,0,0,0,2
