Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
K Rabada,4,32,11,10,16,6,0,2
CH Morris,4,29,10,11,12,6,1,3
Avesh Khan,3,29,8,5,24,0,1,0
S Lamichhane,4,27,8,15,0,12,1,2
HV Patel,4,31,10,13,12,6,6,0
GH Vihari,1,9,0,5,4,0,0,0
