Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MG Johnson,4,42,10,8,28,6,1,1
DS Kulkarni,4,41,10,9,20,12,2,0
Harbhajan Singh,3,16,10,12,4,0,3,0
SL Malinga,4,25,8,17,8,0,1,2
PP Ojha,4,37,4,17,8,12,0,0
KA Pollard,1,10,0,6,4,0,0,0
