Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sandeep Sharma,4,35,10,15,8,12,3,1
I Sharma,4,19,14,15,4,0,6,0
MM Sharma,4,25,10,13,12,0,0,2
KC Cariappa,4,37,6,19,12,6,1,1
AR Patel,4,32,8,18,8,6,1,2
