Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Shakib Al Hasan,4,29,10,11,12,6,1,0
PJ Cummins,4,29,12,9,8,12,0,1
UT Yadav,4,27,9,17,4,6,2,0
SP Narine,4,24,11,12,0,12,0,1
PP Chawla,4,42,5,16,8,18,0,1
