Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SM Pollock,4,25,10,13,12,0,1,0
A Nehra,3,17,11,5,12,0,5,0
CRD Fernando,4,24,14,14,4,6,5,2
DR Smith,2,16,3,8,8,0,0,0
AM Nayar,1,4,2,4,0,0,0,0
RR Raje,4,36,6,22,8,6,5,1
ST Jayasuriya,2,8,5,8,0,0,0,0
