Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sohail Tanvir,4,13,16,9,4,0,2,4
SR Watson,3,28,10,6,16,6,2,0
Pankaj Singh,2,24,3,12,12,0,1,0
YK Pathan,3,9,10,9,0,0,1,0
SK Trivedi,4,29,9,17,12,0,5,2
SK Warne,4,29,9,17,12,0,2,1
