Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MS Gony,3,28,13,6,4,18,3,0
JA Morkel,3,42,12,0,12,30,5,0
L Balaji,2,6,12,2,4,0,3,0
Joginder Sharma,3,21,11,7,8,6,4,1
M Muralitharan,2,19,4,7,12,0,1,0
CK Kapugedera,1,26,0,0,8,18,0,0
