Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DW Steyn,4,19,15,9,4,6,9,2
Anand Rajan,4,20,16,10,4,6,3,1
NLTC Perera,4,33,7,15,12,6,2,1
DJG Sammy,1,9,3,1,8,0,0,0
A Mishra,4,20,8,20,0,0,0,1
KV Sharma,3,15,10,7,8,0,0,1
