Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
IK Pathan,4,22,12,10,12,0,6,2
M Morkel,4,18,12,10,8,0,0,3
UT Yadav,3,28,9,6,16,6,1,0
AB Agarkar,4,23,8,17,0,6,1,2
RE van der Merwe,4,20,9,14,0,6,0,3
