Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DP Nannes,4,41,14,7,16,18,14,0
MM Sharma,4,23,11,11,12,0,1,1
CH Morris,3,29,7,5,24,0,1,1
RA Jadeja,2,13,5,7,0,6,0,0
R Ashwin,3,26,3,12,8,6,0,0
DJ Bravo,4,34,10,14,20,0,4,1
