Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AR Patel,4,27,12,13,8,6,7,1
P Awana,3,33,7,11,16,6,2,1
MG Johnson,4,46,7,16,12,18,2,0
L Balaji,4,41,9,13,16,12,3,2
R Dhawan,3,21,5,11,4,6,0,0
GJ Maxwell,2,23,3,7,4,12,0,0
