Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
A Nehra,2,8,7,4,4,0,1,0
MF Maharoof,2,16,4,6,4,6,1,0
A Mishra,4,15,12,11,4,0,1,1
R Bhatia,2,19,4,5,8,6,2,0
DL Vettori,4,26,9,10,16,0,1,0
PD Collingwood,4,19,11,11,8,0,0,2
V Sehwag,1,3,3,3,0,0,0,0
