Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Kumar,4,28,11,14,8,6,0,2
A Nehra,4,23,13,9,8,6,0,0
Mustafizur Rahman,4,17,14,11,0,6,0,2
BB Sran,3,19,6,15,4,0,2,1
MC Henriques,3,22,7,10,12,0,2,1
Yuvraj Singh,2,12,3,12,0,0,1,0
