Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
CH Gayle,3,25,10,9,16,0,10,1
AB Dinda,2,24,5,4,20,0,1,0
AB Agarkar,2,13,6,5,8,0,1,0
Iqbal Abdulla,3,21,7,5,4,12,0,0
DJ Hussey,2,22,2,8,8,6,1,0
AD Mathews,1,14,2,4,4,6,1,0
LR Shukla,1,9,2,3,0,6,1,0
