Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
M Prasidh Krishna,3,40,7,6,28,6,2,0
PP Chawla,4,32,4,20,12,0,0,0
SP Narine,4,29,8,17,12,0,1,1
LH Ferguson,2,32,3,4,16,12,0,0
Kuldeep Yadav,4,31,6,23,8,0,0,1
N Rana,2,20,8,4,4,12,2,1
AD Russell,1,16,0,4,0,12,0,0
