Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
NM Coulter-Nile,4,21,13,9,12,0,1,3
CR Woakes,4,31,5,15,16,0,1,1
UT Yadav,4,53,7,7,28,18,0,1
SP Narine,4,19,9,15,4,0,1,1
Kuldeep Yadav,3,29,4,15,8,6,0,0
C de Grandhomme,1,12,0,4,8,0,0,0
